Date,Open*,High,Low,Close**,Volume,Market Cap
1.Jul.19,290.27,301.03,280.02,293.64,"10,292,223,948","31,338,571,563"
2.Jul.19,293.54,295.66,272.60,291.6,"10,618,413,952","31,124,332,021"
3.Jul.19,291.76,303.34,291.40,303.1,"9,926,711,979","32,356,299,765"
4.Jul.19,303.03,303.96,282.77,284.52,"8,403,513,106","30,377,082,394"
5.Jul.19,284.38,293.92,282.69,288,"8,723,493,015","30,751,916,427"
6.Jul.19,287.89,295.99,286.67,287.55,"7,674,615,025","30,707,785,756"
7.Jul.19,287.6,310.14,286.11,305.7,"8,119,724,981","32,650,611,906"
8.Jul.19,305.73,314.27,303.50,313.25,"9,078,905,628","33,461,369,498"
9.Jul.19,313.33,318.22,305.29,308.88,"10,055,159,803","32,998,749,928"
10.Jul.19,308.85,313.07,285.57,290,"11,679,985,167","30,985,827,113"
11.Jul.19,289.95,290.02,266.09,268.7,"10,216,287,022","28,713,849,048"
12.Jul.19,268.69,278.86,268.00,276.28,"8,148,936,015","29,526,802,979"
13.Jul.19,276.29,276.69,263.07,269.46,"6,716,829,429","28,801,816,023"
14.Jul.19,269.28,269.64,227.27,227.58,"8,578,339,386","24,328,422,207"
15.Jul.19,227.97,235.03,210.39,229.78,"9,723,674,244","24,566,488,597"
16.Jul.19,229.75,234.51,197.38,199.19,"9,036,620,494","21,298,941,499"
17.Jul.19,199.07,217.98,193.99,211.48,"9,387,747,640","22,616,651,114"
18.Jul.19,211.44,229.24,208.04,226.57,"9,327,816,059","24,232,572,603"
19.Jul.19,226.66,226.94,215.84,221.33,"7,606,433,131","23,675,884,534"
20.Jul.19,221.41,234.20,221.19,229.12,"7,976,245,988","24,511,869,214"
21.Jul.19,229.17,229.86,219.03,225.63,"6,685,082,868","24,141,704,293"
22.Jul.19,225.7,226.86,213.45,217.56,"6,338,843,919","23,281,138,563"
23.Jul.19,217.57,218.52,209.64,212.73,"6,976,091,534","22,767,023,810"
24.Jul.19,212.55,217.54,203.89,217.05,"7,168,982,843","23,232,101,232"
25.Jul.19,216.97,224.25,216.14,219.62,"6,731,281,160","23,510,336,984"
26.Jul.19,219.63,220.24,214.13,219.63,"5,729,852,178","23,514,586,698"
27.Jul.19,219.62,223.52,204.90,207.41,"6,257,703,908","22,208,955,063"
28.Jul.19,207.41,212.04,202.25,211.19,"5,504,887,934","22,616,386,468"
29.Jul.19,211.12,213.93,208.76,211.27,"5,485,190,664","22,627,969,069"
30.Jul.19,211.34,213.61,206.87,210.52,"5,489,918,859","22,551,013,736"
31.Jul.19,210.49,218.65,210.44,218.65,"6,003,828,340","23,425,015,630"
1.Aug.19,218.55,218.81,212.91,217.81,"5,965,442,642","23,337,361,749"
2.Aug.19,217.88,222.18,215.98,217.87,"6,159,440,229","23,347,127,327"
3.Aug.19,217.9,224.62,217.33,222.49,"5,697,798,687","23,845,116,864"
4.Aug.19,222.58,224.23,218.49,222.67,"5,238,542,572","23,867,371,249"
5.Aug.19,222.65,235.64,222.60,234.22,"7,765,060,287","25,108,076,876"
6.Aug.19,234.25,239.12,223.55,226.02,"7,647,742,672","24,232,708,406"
7.Aug.19,225.93,229.66,222.78,226.39,"7,020,342,210","24,275,514,217"
8.Aug.19,226.52,226.77,216.52,220.94,"6,713,525,644","23,694,202,562"
9.Aug.19,220.91,221.36,208.25,210.49,"6,964,818,795","22,576,055,651"
10.Aug.19,210.53,213.73,203.79,206.73,"6,584,748,527","22,176,113,561"
11.Aug.19,206.73,216.60,206.51,216.09,"6,440,605,605","23,183,002,869"
12.Aug.19,216.06,216.14,210.95,211.29,"5,674,315,559","22,670,420,643"
13.Aug.19,211.34,211.38,205.42,208.71,"5,946,313,205","22,396,531,009"
14.Aug.19,208.6,209.07,186.33,186.61,"7,444,456,154","20,027,397,541"
15.Aug.19,186.68,189.46,178.14,188.5,"8,197,244,441","20,233,249,251"
16.Aug.19,188.64,188.91,180.38,185.44,"7,133,915,837","19,907,120,204"
17.Aug.19,185.53,186.70,182.59,185.69,"5,512,696,513","19,936,235,953"
18.Aug.19,185.84,197.52,183.69,194.49,"5,969,012,024","20,884,307,088"
19.Aug.19,194.56,203.56,193.11,203.09,"6,145,148,692","21,810,324,618"
20.Aug.19,202.81,203.02,195.62,196.57,"6,408,417,610","21,112,106,339"
21.Aug.19,196.62,197.03,182.69,186.89,"7,775,772,700","20,075,644,245"
22.Aug.19,186.94,194.42,183.38,191.33,"7,569,043,874","20,555,295,233"
23.Aug.19,191.11,195.91,189.56,194.71,"6,658,162,377","20,920,364,879"
24.Aug.19,194.67,194.78,187.63,191.29,"6,249,737,982","20,555,802,874"
25.Aug.19,191.23,192.16,184.96,186.84,"5,826,017,143","20,080,495,261"
26.Aug.19,186.74,193.44,186.74,188.93,"7,207,986,636","20,307,338,403"
27.Aug.19,188.95,188.96,185.47,187.52,"6,042,327,402","20,158,029,984"
28.Aug.19,187.5,187.93,172.19,173.89,"6,696,604,087","18,695,530,287"
29.Aug.19,173.96,174.00,167.17,169.52,"7,129,569,083","18,227,677,831"
30.Aug.19,169.49,170.77,167.07,168.83,"5,776,520,220","18,156,660,601"
31.Aug.19,168.89,174.32,167.80,172.47,"5,830,212,249","18,549,906,272"
1.Sep.19,172.46,173.70,169.53,171.63,"5,554,799,576","18,461,846,968"
2.Sep.19,171.7,180.15,170.45,178.35,"6,503,447,137","19,186,913,439"
3.Sep.19,178.36,182.35,175.97,179.5,"6,962,728,938","19,313,265,198"
4.Sep.19,179.49,180.14,175.33,175.99,"5,938,120,494","18,938,360,723"
5.Sep.19,175.97,176.16,171.75,174.22,"5,589,476,516","18,749,645,579"
6.Sep.19,174.17,177.72,168.34,169.96,"6,797,611,878","18,293,376,881"
7.Sep.19,169.96,180.85,169.44,178.26,"6,791,531,342","19,189,873,689"
8.Sep.19,178.28,182.98,178.14,181.36,"6,472,677,266","19,525,276,831"
9.Sep.19,181.36,184.15,177.42,181.15,"7,232,938,985","19,505,534,124"
10.Sep.19,181.21,184.06,178.12,179.79,"6,291,476,772","19,361,276,593"
11.Sep.19,179.84,181.76,176.50,178.73,"7,157,139,035","19,249,367,782"
12.Sep.19,178.8,182.00,177.85,181.02,"5,838,605,477","19,498,542,852"
13.Sep.19,180.98,181.50,178.58,181.11,"5,955,041,237","19,511,050,764"
14.Sep.19,181.32,188.45,180.37,188.11,"6,500,686,511","20,267,272,633"
15.Sep.19,188.07,190.40,186.45,189.79,"6,222,874,780","20,451,239,362"
16.Sep.19,189.69,198.20,189.69,197.11,"8,242,029,488","21,243,167,877"
17.Sep.19,197.11,213.73,196.72,208.61,"10,232,590,812","22,484,889,435"
18.Sep.19,208.05,216.71,208.05,211.39,"9,194,634,557","22,787,891,774"
19.Sep.19,211.25,222.87,204.69,221.28,"10,620,070,913","23,856,751,722"
20.Sep.19,221.07,221.60,215.16,218.05,"8,027,974,273","23,511,410,671"
21.Sep.19,217.9,220.96,215.00,215.52,"7,743,309,778","23,241,121,351"
22.Sep.19,215.49,216.09,207.64,211.55,"7,812,854,576","22,815,755,536"
23.Sep.19,211.71,211.84,201.89,201.92,"7,494,673,136","21,780,534,855"
24.Sep.19,201.84,203.50,162.73,168.11,"11,757,739,233","18,135,747,380"
25.Sep.19,168.13,174.72,164.91,170.89,"9,766,632,018","18,438,188,568"
26.Sep.19,170.76,171.69,157.13,166.73,"7,848,286,154","17,991,000,062"
27.Sep.19,166.65,175.61,163.21,174.71,"7,909,313,625","18,854,855,889"
28.Sep.19,174.68,175.78,170.77,174.57,"6,895,423,445","18,842,313,324"
29.Sep.19,174.61,175.21,167.00,170.5,"6,497,088,199","18,405,401,315"
30.Sep.19,170.46,179.87,167.04,179.87,"7,552,915,148","19,419,149,343"
1.Oct.19,180.21,185.05,175.81,177.34,"7,676,276,225","19,148,222,892"
2.Oct.19,177.22,180.83,175.33,180.71,"6,335,595,250","19,514,521,236"
3.Oct.19,180.7,180.80,172.60,175.2,"6,381,403,725","18,921,747,814"
4.Oct.19,175.24,178.55,173.56,176.99,"6,248,928,449","19,116,991,692"
5.Oct.19,176.95,177.71,173.07,176.35,"5,837,211,771","19,050,956,367"
6.Oct.19,176.36,177.36,171.30,173.06,"5,852,890,674","18,697,637,484"
7.Oct.19,172.94,182.36,171.53,181.19,"7,844,316,834","19,578,142,143"
8.Oct.19,181.11,184.36,179.13,182.02,"7,466,282,780","19,670,825,764"
9.Oct.19,182.04,194.30,180.67,193.29,"9,088,122,101","20,891,536,595"
10.Oct.19,193.19,193.90,188.31,191.66,"8,375,913,276","20,717,535,747"
11.Oct.19,191.8,195.32,181.66,182.57,"9,128,522,970","19,737,401,838"
12.Oct.19,182.53,186.30,179.98,180.83,"7,494,328,840","19,551,368,532"
13.Oct.19,180.86,185.08,180.32,182.08,"6,733,182,273","19,688,808,994"
14.Oct.19,182.03,187.30,181.66,186.96,"7,276,520,699","20,219,637,357"
15.Oct.19,186.98,187.76,179.46,181.41,"7,731,456,579","19,621,350,993"
16.Oct.19,181.34,181.67,174.06,176.01,"7,691,244,590","19,040,429,002"
17.Oct.19,175.91,178.90,174.57,178.03,"6,737,237,423","19,260,755,682"
18.Oct.19,177.99,178.18,171.01,173.62,"7,566,257,807","18,786,275,035"
19.Oct.19,173.65,175.61,172.22,172.91,"6,551,453,871","18,711,940,303"
20.Oct.19,172.97,176.72,171.21,175.53,"6,801,091,120","18,997,957,789"
21.Oct.19,175.52,177.74,173.29,174.92,"6,815,820,627","18,933,882,640"
22.Oct.19,174.91,175.65,172.27,172.3,"6,990,951,966","18,652,588,580"
23.Oct.19,172.26,172.42,157.46,162.4,"9,624,925,919","17,583,244,177"
24.Oct.19,162.51,164.15,160.89,162.17,"7,300,917,537","17,560,021,218"
25.Oct.19,162.19,183.00,161.97,181.52,"10,358,594,018","19,658,140,299"
26.Oct.19,181.67,195.94,176.13,179.84,"13,831,784,986","19,477,741,705"
27.Oct.19,179.93,188.16,177.68,184.24,"10,815,941,952","19,957,408,085"
28.Oct.19,184.4,187.88,180.25,182.66,"10,406,734,124","19,788,729,316"
29.Oct.19,182.67,191.85,182.36,190.34,"10,622,761,958","20,623,205,054"
30.Oct.19,190.34,191.11,181.55,184.69,"10,484,902,804","20,013,431,227"
31.Oct.19,184.8,188.75,180.07,183.97,"9,607,939,606","19,937,256,794"
1.Nov.19,183.8,185.06,181.09,183.97,"9,145,611,130","19,940,014,311"
2.Nov.19,184.02,185.71,182.80,183.93,"8,087,991,830","19,937,622,287"
3.Nov.19,183.99,185.02,179.82,182.43,"8,760,247,744","19,777,347,724"
4.Nov.19,182.32,188.02,181.82,186.36,"10,551,917,945","20,205,859,402"
5.Nov.19,186.31,191.26,184.33,189.3,"10,024,177,342","20,528,094,420"
6.Nov.19,189.11,193.55,188.67,191.59,"10,156,458,684","20,778,894,603"
7.Nov.19,191.5,191.86,186.57,187.98,"9,081,247,799","20,389,037,934"
8.Nov.19,187.92,188.82,182.54,184.21,"9,176,780,911","19,983,058,356"
9.Nov.19,184.31,185.84,183.90,185.03,"7,277,418,704","20,074,095,541"
10.Nov.19,184.94,190.92,184.69,189.48,"8,752,784,211","20,559,121,065"
11.Nov.19,189.5,190.34,185.09,185.49,"7,877,424,106","20,128,792,760"
12.Nov.19,185.56,187.95,184.19,186.84,"7,792,186,666","20,278,071,676"
13.Nov.19,186.94,189.33,185.94,188.26,"7,343,173,596","20,434,064,781"
14.Nov.19,188.27,188.63,184.99,186,"7,872,664,470","20,191,206,220"
15.Nov.19,186.06,186.25,179.38,180.52,"8,815,678,477","19,598,770,324"
16.Nov.19,180.5,184.16,179.99,183.35,"6,789,888,120","19,908,020,821"
17.Nov.19,183.35,188.19,182.34,185.12,"7,364,325,471","20,102,654,601"
18.Nov.19,185.04,186.93,179.18,180.56,"7,787,662,111","19,609,782,345"
19.Nov.19,180.5,182.53,175.20,177.46,"7,536,699,743","19,274,876,583"
20.Nov.19,177.42,178.99,175.29,175.7,"7,205,785,149","19,086,228,092"
21.Nov.19,175.67,176.21,159.37,161.46,"8,546,371,325","17,541,867,626"
22.Nov.19,161.51,163.03,142.34,150.27,"12,020,749,863","16,327,536,038"
23.Nov.19,150.21,154.10,147.60,153.42,"8,289,198,330","16,671,705,910"
24.Nov.19,153.43,153.97,142.83,142.83,"7,782,769,098","15,523,459,920"
25.Nov.19,142.7,150.21,133.80,146.48,"10,962,753,356","15,921,080,564"
26.Nov.19,146.4,150.00,145.22,148.97,"7,648,516,297","16,193,326,033"
27.Nov.19,148.4,154.89,143.53,153.01,"8,778,095,308","16,634,910,472"
28.Nov.19,153.07,156.61,151.09,151.72,"7,346,531,960","16,496,129,470"
29.Nov.19,151.77,156.85,151.46,155.3,"7,503,898,278","16,887,922,522"
30.Nov.19,155.29,156.69,151.23,152.54,"6,565,950,868","16,589,132,426"
1.Dec.19,152.49,152.49,147.07,151.19,"7,102,780,298","16,443,650,814"
2.Dec.19,151.18,152.12,147.61,149.06,"6,670,561,362","16,214,125,032"
3.Dec.19,149.06,150.31,146.00,147.96,"6,204,379,850","16,095,928,402"
4.Dec.19,147.92,150.68,145.00,146.75,"7,865,937,094","15,966,157,442"
5.Dec.19,146.69,153.16,145.46,149.25,"6,745,910,228","16,240,052,430"
6.Dec.19,149.4,149.67,147.61,149.19,"6,458,766,441","16,235,876,301"
7.Dec.19,149.2,149.80,148.37,148.77,"5,911,233,284","16,191,247,024"
8.Dec.19,148.74,152.39,148.31,151.26,"6,441,727,252","16,464,729,150"
9.Dec.19,151.22,151.91,147.62,148.23,"6,744,206,747","16,135,631,420"
10.Dec.19,148.18,148.56,144.91,146.27,"6,859,512,025","15,924,221,614"
11.Dec.19,146.32,147.14,143.05,143.61,"7,037,180,049","15,636,405,555"
12.Dec.19,143.62,145.75,141.44,145.6,"7,890,383,413","15,855,473,988"
13.Dec.19,145.66,145.86,143.75,144.94,"7,264,810,247","15,785,338,920"
14.Dec.19,144.95,145.53,142.43,142.87,"7,048,066,973","15,560,820,323"
15.Dec.19,142.86,143.93,139.43,143.11,"7,235,153,411","15,589,117,504"
16.Dec.19,143.14,143.22,132.46,133.61,"8,992,282,119","14,555,616,655"
17.Dec.19,133.65,134.01,121.40,122.6,"9,057,166,141","13,357,486,656"
18.Dec.19,122.66,133.39,119.78,133.09,"11,864,518,321","14,501,554,620"
19.Dec.19,133.05,134.19,125.97,129.32,"9,564,699,140","14,092,012,421"
20.Dec.19,129.38,129.76,126.99,129.07,"8,173,594,150","14,065,549,620"
21.Dec.19,129.1,129.15,127.61,128.13,"7,449,064,703","13,964,992,761"
22.Dec.19,128.1,133.16,127.93,132.37,"9,121,058,481","14,428,651,183"
23.Dec.19,132.31,134.73,127.42,128.61,"9,622,497,693","14,020,312,860"
24.Dec.19,128.63,131.67,127.31,129.06,"7,961,819,689","14,070,696,528"
25.Dec.19,129.07,129.07,124.89,126.45,"8,418,019,054","13,787,538,200"
26.Dec.19,126.49,130.90,125.41,126.36,"8,600,871,980","13,778,664,460"
27.Dec.19,126.37,128.10,124.82,127.21,"8,299,390,176","13,873,046,817"
28.Dec.19,127.21,130.26,126.90,128.32,"8,069,298,610","13,995,233,088"
29.Dec.19,128.27,136.81,128.00,134.76,"9,708,776,786","14,698,483,422"
30.Dec.19,134.8,136.76,131.55,132.63,"9,796,951,716","14,468,140,712"
31.Dec.19,132.61,133.73,128.80,129.61,"8,936,866,397","14,139,765,786"
1.Jan.20,129.63,132.84,129.20,130.8,"7,935,230,330","14,271,059,633"
2.Jan.20,130.82,130.82,126.95,127.41,"8,032,709,256","13,902,505,466"
3.Jan.20,127.41,134.55,126.49,134.17,"10,476,845,358","14,642,130,120"
4.Jan.20,134.17,136.05,133.04,135.07,"7,430,904,515","14,741,946,278"
5.Jan.20,135.07,139.41,135.05,136.28,"7,526,675,353","14,875,569,430"
6.Jan.20,136.31,144.33,136.08,144.3,"9,093,747,121","15,753,803,340"
7.Jan.20,144.31,145.00,140.49,143.54,"9,257,954,672","15,672,773,110"
8.Jan.20,143.49,146.83,138.27,141.26,"9,387,194,957","15,425,115,411"
9.Jan.20,141.16,141.39,136.24,138.98,"7,697,325,348","15,178,151,517"
10.Jan.20,138.97,144.17,135.52,143.96,"9,084,816,203","15,724,494,553"
11.Jan.20,143.41,146.48,142.21,142.93,"9,332,208,590","15,613,213,640"
12.Jan.20,143.03,146.15,142.71,145.87,"8,528,167,453","15,937,115,426"
13.Jan.20,146.22,146.79,142.91,144.23,"8,378,529,470","15,759,102,081"
14.Jan.20,144.25,167.68,144.06,165.96,"16,712,318,373","18,135,588,271"
15.Jan.20,165.73,170.43,161.11,166.23,"15,173,694,057","18,167,930,411"
16.Jan.20,166.33,167.06,159.71,164.39,"13,735,193,018","17,969,103,321"
17.Jan.20,164.49,173.07,162.78,170.78,"14,997,091,826","18,669,811,576"
18.Jan.20,170.75,178.53,166.79,175.37,"14,929,342,256","19,173,512,823"
19.Jan.20,175.47,177.25,163.68,166.97,"13,713,374,132","18,257,853,532"
20.Jan.20,166.9,169.11,162.33,167.12,"11,144,529,787","18,276,600,992"
21.Jan.20,167.06,169.91,165.82,169.7,"9,789,369,362","18,560,711,557"
22.Jan.20,169.61,171.01,166.77,168.29,"9,209,827,928","18,409,534,609"
23.Jan.20,168.3,168.31,160.30,162.93,"10,396,868,698","17,824,835,899"
24.Jan.20,162.9,164.31,156.75,163.05,"10,657,671,162","17,840,465,424"
25.Jan.20,163.07,163.23,158.63,161.28,"8,256,956,802","17,649,296,256"
26.Jan.20,161.18,168.22,160.28,168.08,"9,261,861,590","18,394,952,135"
27.Jan.20,168.01,172.92,166.90,170.93,"11,004,476,145","18,709,615,891"
28.Jan.20,170.88,176.37,170.74,176.37,"11,772,875,064","19,307,396,128"
29.Jan.20,176.35,178.84,175.05,175.05,"10,725,267,311","19,165,292,202"
30.Jan.20,174.92,186.26,172.37,184.69,"12,604,789,338","20,223,232,964"
31.Jan.20,184.74,185.41,176.30,180.16,"11,728,616,394","19,729,633,078"
1.Feb.20,180.11,183.85,179.75,183.67,"11,569,697,182","20,116,913,728"
2.Feb.20,183.53,193.08,180.17,188.62,"14,054,425,389","20,660,936,267"
3.Feb.20,188.61,193.44,188.01,189.87,"12,392,875,241","20,800,183,238"
4.Feb.20,189.86,191.11,185.40,189.25,"11,714,191,695","20,735,478,720"
5.Feb.20,189.3,206.80,188.75,204.23,"14,865,434,435","22,379,510,312"
6.Feb.20,204.13,214.60,201.90,212.34,"16,425,589,683","23,270,983,772"
7.Feb.20,212.32,223.14,212.30,222.73,"16,673,443,564","24,412,375,482"
8.Feb.20,222.51,226.59,215.39,223.15,"16,741,203,125","24,461,492,839"
9.Feb.20,222.98,229.86,222.98,228.58,"15,031,356,241","25,060,056,859"
10.Feb.20,228.55,229.18,218.08,223.52,"16,210,008,511","24,508,831,903"
11.Feb.20,223.38,236.55,218.62,235.85,"16,964,695,963","25,863,852,653"
12.Feb.20,235.9,272.40,235.90,265.41,"24,545,049,386","29,108,513,969"
13.Feb.20,265.05,273.74,258.92,268.1,"25,801,317,504","29,407,537,084"
14.Feb.20,268.02,285.06,262.76,284.22,"23,558,253,463","31,179,427,623"
15.Feb.20,284.56,287.12,264.28,264.73,"23,682,452,994","29,045,044,403"
16.Feb.20,264.9,272.88,242.48,259.89,"25,152,366,643","28,518,254,585"
17.Feb.20,259.89,266.87,244.34,266.36,"26,024,080,089","29,231,690,264"
18.Feb.20,266.51,283.20,261.46,281.94,"26,511,477,187","30,945,457,816"
19.Feb.20,282.04,283.54,259.76,259.76,"22,679,414,413","28,514,562,065"
20.Feb.20,259.82,263.70,250.95,257.95,"23,229,828,870","28,318,879,771"
21.Feb.20,257.89,267.00,255.69,265.6,"20,867,593,292","29,162,464,509"
22.Feb.20,265.55,266.39,258.91,262.33,"16,906,032,862","28,807,130,266"
23.Feb.20,262.28,273.75,261.96,273.75,"19,585,998,814","30,065,188,433"
24.Feb.20,273.71,275.54,259.63,265.22,"22,400,845,640","29,131,114,037"
25.Feb.20,265.28,265.43,246.86,247.82,"21,878,882,134","27,223,398,195"
26.Feb.20,247.74,249.65,221.27,225.68,"26,235,617,201","24,794,645,345"
27.Feb.20,225.69,237.23,212.66,226.75,"25,645,522,790","24,915,636,231"
28.Feb.20,226.99,234.21,216.35,226.76,"22,563,530,559","24,919,509,265"
29.Feb.20,226.83,232.26,219.85,219.85,"18,181,296,376","24,162,913,195"
1.Mar.20,219.75,226.68,214.13,218.97,"18,179,807,469","24,069,393,932"
2.Mar.20,218.71,232.81,217.28,230.57,"20,305,587,789","25,347,534,007"
3.Mar.20,230.52,232.33,221.73,224.48,"19,853,178,572","24,681,090,483"
4.Mar.20,224.57,228.04,222.09,224.52,"16,567,075,208","24,688,386,921"
5.Mar.20,224.64,234.36,224.64,229.27,"18,201,291,785","25,213,804,821"
6.Mar.20,229.17,243.55,228.74,243.53,"19,374,772,256","26,785,082,139"
7.Mar.20,243.75,249.98,237.55,237.85,"19,431,652,027","26,164,459,704"
8.Mar.20,237.78,237.78,200.60,200.69,"21,381,823,651","22,079,071,207"
9.Mar.20,201.32,207.45,192.27,201.99,"23,645,428,606","22,224,520,906"
10.Mar.20,202.86,205.71,198.06,200.77,"18,344,930,072","22,093,126,953"
11.Mar.20,200.77,202.95,184.36,194.87,"16,984,790,291","21,446,678,546"
12.Mar.20,194.74,195.15,111.21,112.35,"22,134,741,655","12,366,138,225"
13.Mar.20,112.69,137.43,95.18,133.2,"27,864,623,061","14,663,417,618"
14.Mar.20,133.58,134.48,122.41,123.31,"12,740,784,545","13,575,727,275"
15.Mar.20,123.25,132.24,121.85,125.21,"12,719,251,813","13,787,534,423"
16.Mar.20,125,125.00,105.17,110.61,"15,984,904,590","12,180,483,053"
17.Mar.20,110.41,118.99,110.41,113.94,"12,087,490,572","12,549,513,954"
18.Mar.20,113.86,116.02,111.74,114.84,"11,617,854,009","12,650,160,818"
19.Mar.20,114.84,140.53,114.73,136.59,"16,396,753,275","15,048,018,840"
20.Mar.20,136.65,150.85,122.61,132.74,"18,960,388,062","14,624,949,757"
21.Mar.20,133.1,135.97,127.16,132.82,"13,684,083,308","14,635,764,102"
22.Mar.20,132.85,136.15,122.91,123.32,"12,497,707,224","13,590,860,527"
23.Mar.20,123.37,134.91,121.87,134.91,"14,149,877,968","14,870,079,035"
24.Mar.20,135.19,141.95,133.17,138.76,"14,609,068,673","15,296,295,171"
25.Mar.20,138.91,141.40,134.30,136.2,"13,433,092,920","15,015,344,150"
26.Mar.20,136.19,138.83,134.89,138.36,"11,367,261,176","15,255,985,586"
27.Mar.20,138.37,139.90,133.94,133.94,"11,396,286,629","14,770,071,750"
28.Mar.20,134.03,134.03,126.96,130.99,"12,162,403,960","14,446,379,743"
29.Mar.20,131.02,131.17,125.45,125.58,"9,938,133,669","13,852,241,607"
30.Mar.20,125.58,133.91,125.29,132.9,"11,841,123,306","14,661,550,831"
31.Mar.20,132.82,134.27,131.65,133.59,"11,065,246,317","14,739,376,438"
1.Apr.20,133.61,135.63,129.73,135.63,"12,456,564,435","14,966,424,710"
2.Apr.20,135.73,146.79,135.73,142.03,"15,322,861,686","15,673,960,169"
3.Apr.20,142.11,146.90,139.62,142.09,"13,184,603,402","15,682,757,538"
4.Apr.20,142.22,145.38,140.12,145.22,"11,946,658,257","16,029,973,618"
5.Apr.20,145.26,146.13,142.10,143.55,"11,280,993,591","15,847,283,514"
6.Apr.20,143.61,169.27,143.54,169.14,"21,636,382,525","18,674,571,701"
7.Apr.20,169.15,175.20,164.20,165.1,"21,659,346,091","18,231,455,422"
8.Apr.20,165.24,173.21,164.49,172.64,"17,063,110,836","19,066,388,908"
9.Apr.20,172.76,172.90,167.99,170.81,"14,901,696,210","18,866,106,818"
10.Apr.20,170.83,170.95,154.91,158.41,"17,980,944,616","17,499,250,378"
11.Apr.20,158.54,161.17,155.30,158.22,"13,555,089,447","17,479,687,023"
12.Apr.20,158.23,164.52,156.32,161.14,"15,123,721,386","17,805,206,568"
13.Apr.20,160.72,160.75,151.61,156.28,"16,465,282,133","17,270,031,992"
14.Apr.20,156.36,160.94,155.87,157.6,"14,723,156,630","17,417,697,024"
15.Apr.20,157.57,160.71,152.80,153.29,"14,171,753,737","16,943,501,886"
16.Apr.20,153.2,173.16,150.36,172.16,"22,910,469,236","19,031,693,317"
17.Apr.20,172.28,174.28,169.75,171.64,"16,714,684,266","18,976,660,194"
18.Apr.20,171.62,187.94,171.62,186.91,"20,160,323,443","20,668,075,857"
19.Apr.20,186.86,188.10,180.12,181.61,"19,146,038,381","20,084,614,446"
20.Apr.20,181.48,186.08,170.32,172.3,"21,266,681,335","19,056,520,718"
21.Apr.20,172.02,175.18,170.55,172.74,"16,458,767,984","19,107,591,182"
22.Apr.20,172.67,183.75,171.83,182.6,"17,994,666,395","20,200,984,352"
23.Apr.20,182.62,189.09,180.34,185.03,"21,275,740,032","20,472,236,139"
24.Apr.20,185.22,190.21,185.22,189.24,"16,788,555,028","20,940,434,737"
25.Apr.20,189.21,196.79,188.46,195.52,"18,260,969,748","21,637,838,417"
26.Apr.20,195.41,199.34,194.77,197.32,"18,335,367,012","21,839,976,557"
27.Apr.20,197.48,199.55,193.45,197.22,"18,670,194,595","21,832,392,036"
28.Apr.20,197.27,198.79,194.85,198.42,"18,217,507,467","21,966,890,357"
29.Apr.20,198.47,218.45,198.12,216.97,"26,397,548,759","24,023,887,081"
30.Apr.20,216.91,227.53,206.44,207.6,"28,089,191,904","22,989,647,065"
1.May.20,207.9,217.63,207.78,214.22,"20,816,320,834","23,725,367,639"
2.May.20,214.23,215.85,212.88,215.33,"18,260,876,092","23,850,828,459"
3.May.20,215.35,219.27,208.69,210.93,"20,469,034,664","23,367,177,867"
4.May.20,210.89,211.83,199.05,208.17,"22,602,446,422","23,064,379,025"
5.May.20,208.01,211.78,204.03,206.77,"19,004,689,099","22,912,129,590"
6.May.20,206.48,211.53,204.04,204.06,"20,343,543,799","22,613,632,877"
7.May.20,203.91,214.39,202.07,212.29,"23,594,744,655","23,528,981,906"
8.May.20,212.2,216.33,208.83,212.99,"20,445,139,356","23,609,735,113"
9.May.20,213.14,214.74,209.07,211.6,"18,950,547,549","23,458,353,558"
10.May.20,211.55,211.55,182.71,188.6,"25,211,575,193","20,911,059,578"
11.May.20,188.63,191.36,180.72,185.91,"20,054,601,647","20,615,704,449"
12.May.20,185.88,191.60,185.70,189.31,"15,899,726,284","20,995,260,629"
13.May.20,189.37,200.20,189.13,199.19,"17,054,662,289","22,093,789,228"
14.May.20,198.89,204.12,196.87,202.95,"20,150,524,861","22,513,148,759"
15.May.20,202.96,203.57,193.76,195.62,"16,602,342,092","21,703,086,885"
16.May.20,195.61,202.77,194.50,200.68,"15,379,081,645","22,266,558,227"
17.May.20,200.61,209.16,200.10,207.16,"15,470,397,303","22,988,575,488"
18.May.20,207.18,215.91,207.11,214.53,"17,411,566,928","23,808,928,396"
19.May.20,214.6,214.60,210.14,213.45,"14,346,192,779","23,692,625,224"
20.May.20,213.45,214.72,207.98,210.1,"12,730,175,511","23,323,160,696"
21.May.20,210.13,211.63,193.35,199.88,"13,308,321,229","22,192,109,650"
22.May.20,199.84,208.59,198.04,207.17,"12,041,592,114","23,003,786,385"
23.May.20,207.19,210.39,205.29,208.69,"10,665,476,768","23,176,030,659"
24.May.20,208.72,210.60,202.37,202.37,"11,833,299,572","22,476,471,750"
25.May.20,201.98,206.36,200.67,205.32,"10,415,044,124","22,806,813,423"
26.May.20,205.26,205.75,200.26,201.9,"10,159,741,290","22,429,962,991"
27.May.20,201.89,208.86,201.79,208.86,"10,631,034,756","23,206,144,127"
28.May.20,208.89,220.28,206.24,219.84,"12,212,469,604","24,428,738,047"
29.May.20,219.93,224.22,218.24,220.68,"12,265,816,557","24,524,484,269"
